t,h,error_ratio,accepted,newton_updates_completed_solves,failure
0.0045028199160824295,1.3974903035569077e-05,0.8049520545189365,True,3,
0.0045167948191179984,1.4018653651181444e-05,0.8050579110776463,True,3,
0.0045308134727691796,1.4061616667178306e-05,0.8051611934151843,True,3,
0.004544875089436358,1.4103806679640533e-05,0.8052620145270565,True,3,
0.004558978896115998,1.4145237682322216e-05,0.805360483700931,True,3,
0.00457312413379832,1.4185923075615758e-05,0.8054567067134019,True,3,
0.004587310056873936,1.4225875675161143e-05,0.8055507861143133,True,3,
0.004601535932549097,1.4265107719236225e-05,0.8056428213999229,True,3,
0.004615801040268334,1.4303630875817331e-05,0.8057329092727665,True,3,
0.004630104671144151,1.4341456248463725e-05,0.8058211438336924,True,3,
0.004644446127392615,1.4378594381546621e-05,0.8059076167981599,True,3,
0.004658824721774161,1.4415055264536067e-05,0.8059924176848405,True,3,
0.004673239777038697,1.445084833552441e-05,0.8060756340329254,True,3,
0.004687690625374222,1.4485982483666628e-05,0.8061573515825394,True,3,
0.004702176607857888,1.4520466050807225e-05,0.8062376544799831,True,3,
0.004716697073908695,1.45543068320158e-05,0.8063166254615718,True,3,
0.00473125138074071,1.4587512075170737e-05,0.8063552133611329,True,3,
0.004745838892815881,1.4620443234023303e-05,0.806208847284195,True,3,
0.004760459336049904,1.46547788307178e-05,0.8062822248814558,True,3,
0.004775114114880622,1.4688526635890627e-05,0.806354992157213,True,3,
0.004789802641516513,1.4721687853346136e-05,0.8064267047428256,True,3,
0.004804524329369859,1.475426787109751e-05,0.8064974350915577,True,3,
0.004819278597240956,1.4786271565010344e-05,0.8065672567469676,True,3,
0.004834064868805966,1.4817703279046141e-05,0.8066362431942742,True,3,
0.004848882572085013,1.4848566816332654e-05,0.806704468042107,True,3,
0.004863731138901346,1.4878865428941052e-05,0.8067720052315067,True,3,
0.004878610004330287,1.4908601806090845e-05,0.8068389292616565,True,3,
0.004893518606136378,1.4937778060599579e-05,0.8069053154090283,True,3,
0.004908456384196978,1.4966395713610973e-05,0.806971239959614,True,3,
0.0049234227799105895,1.4994455677456193e-05,0.8070367804800285,True,3,
0.004938417235588045,1.502195823626415e-05,0.8071020160589292,True,3,
0.0049534391938243095,1.5048903024573946e-05,0.8071670276176177,True,3,
0.004968488096848883,1.5075289003286641e-05,0.8072318981914283,True,3,
0.0049835633858521695,1.5101114433208657e-05,0.807296713275744,True,3,
0.004998664500285378,1.5126376845567783e-05,0.8073615611617361,True,3,
0.005013790877130946,1.5151073009581973e-05,0.8074265333294456,True,3,
0.005028941950140527,1.517519889653184e-05,0.8074917248514708,True,3,
0.0050441171490370595,1.519874964022616e-05,0.8075572348542297,True,3,
0.005059315898677285,1.5221719493311923e-05,0.8076231669923339,True,3,
0.005074537618170598,1.5244101779300274e-05,0.8076896299925801,True,3,
0.005089781719949898,1.5265888839651854e-05,0.807756738245623,True,3,
0.00510504760878955,1.5287071975473688e-05,0.8078246124448186,True,3,
0.005120334680765023,1.5307641383389458e-05,0.8078933803038711,True,3,
0.005135642322148412,1.5327586084851123e-05,0.8079631773450244,True,3,
0.005150969908233264,1.5346893848243345e-05,0.8080341477738918,True,3,
0.005166316802081507,1.5365551102986867e-05,0.8081064454437663,True,3,
0.005181682353184494,1.5383542844828935e-05,0.8081802349395238,True,3,
0.005197065896029323,1.540085253123329e-05,0.8082556927892045,True,3,
0.005212466748560556,1.5417461965717428e-05,0.8083330087936894,True,3,
0.005227884210526274,1.5433351170092316e-05,0.8084123875583096,True,3,
0.0052433175616963664,1.544849824277979e-05,0.8084940501664972,True,3,
0.005258766059939146,1.5462879201976707e-05,0.8085782361182361,True,3,
0.005274228939141123,1.547646781129213e-05,0.8086652054505838,True,3,
0.005289705406952415,1.5489235386308417e-05,0.8087552412089166,True,3,
0.005305194642338723,1.550115057894833e-05,0.808848652183709,True,3,
0.005320695792917671,1.5512179137396973e-05,0.8089457760675264,True,3,
0.005336207972055068,1.552228363791242e-05,0.8090469830322147,True,3,
0.0053517302556929805,1.5531423184938695e-05,0.8091526798104566,True,3,
0.005367261678877919,1.5539553075227853e-05,0.8092633143751695,True,3,
0.005382801231953147,1.5546624420905244e-05,0.8093793813208592,True,3,
0.005398347856374053,1.5552583725566503e-05,0.8095014280473912,True,3,
0.005413900440099619,1.5557372406722732e-05,0.8096300618941998,True,3,
0.005429457812506342,1.556092625672968e-05,0.809765958436743,True,3,
0.005445018738763072,1.5563174832603862e-05,0.8099098710540674,True,3,
0.005460581913595676,1.5564040764463367e-05,0.8100626421633574,True,3,
0.005476145954360139,1.556343896900795e-05,0.8102252162582869,True,3,
0.005491709393329146,1.5561275753748234e-05,0.8103986553054219,True,3,
0.005507270669082894,1.5557447793145138e-05,0.8105841567507531,True,3,
0.005522828116876039,1.555184095639162e-05,0.8107830748735867,True,3,
0.00553837995783243,1.5544328960762644e-05,0.8109969460898597,True,3,
0.0055539242867931925,1.5534771820323626e-05,0.8112275190331153,True,3,
0.0055694590586135165,1.5523014053969584e-05,0.8114767905690007,True,3,
0.005584982072667486,1.5508882608456665e-05,0.8117470489985069,True,3,
0.005600490955275943,1.5492184443692683e-05,0.8120409261753132,True,3,
0.005615983139719636,1.5472703715816556e-05,0.8123614606608784,True,3,
0.005631455843435452,1.5450198479621135e-05,0.8127121746365983,True,3,
0.005646906041915073,1.5424396814340948e-05,0.8130971680649004,True,3,
0.005662330438729414,1.5394992254844152e-05,0.8135212346215628,True,3,
0.0056777254309842585,1.5361638382502382e-05,0.8139900052283391,True,3,
0.005693087069366761,1.532394239542319e-05,0.8145101268695437,True,3,
0.005708411011762184,1.5281457433395116e-05,0.8150894868387553,True,3,
0.005723692469195579,1.523367337635661e-05,0.8157374958864264,True,3,
0.005738926142571935,1.518000576312161e-05,0.8164654482690267,True,3,
0.005754106148335057,1.5119782385197475e-05,0.8172869832885488,True,3,
0.0057692259307202546,1.5052226990062659e-05,0.8182186817300342,True,3,
0.005784278157710317,1.4976439374298335e-05,0.8192808434143307,True,3,
0.0057992545970846155,1.4891370946567712e-05,0.8204985106108984,True,3,
0.005814145968031184,1.4795794578153988e-05,0.8219028286449059,True,3,
0.0058289417626093375,1.468826721903527e-05,0.8235328747940246,True,3,
0.005843630029828373,1.4567083312938997e-05,0.8254381461771249,True,3,
0.005858197113141312,1.4430216465678155e-05,0.8276819881883278,True,3,
0.00587262732960699,1.4275246072626271e-05,0.8303463874118144,True,3,
0.005886902575679616,1.4099264645998746e-05,0.8335387793194836,True,3,
0.005901001840325615,1.3898760362392252e-05,0.8374018923056413,True,3,
0.005914900600688007,1.3669467837729591e-05,0.8421282754244792,True,3,
0.0059285700685257365,1.3406178331732157e-05,0.8479822508716979,True,3,
0.005941976246857468,1.3102498557018668e-05,0.8553340253861861,True,3,
0.005955078745414487,1.2750545214249185e-05,0.8647145147561758,True,3,
0.005967829290628736,1.234056064475079e-05,0.8769072169163885,True,3,
0.005980169851273487,1.1860433911260795e-05,0.8931105376424553,True,3,
0.005992030285184748,1.1295110410723852e-05,0.9152449528334629,True,3,
0.006003325395595472,1.0625865604594795e-05,0.9465894273272986,True,3,
0.006013951261200067,9.829377246766678e-06,0.9932721770204483,True,3,
0.006023780638446834,8.876349166636872e-06,1.0684177288573393,False,3,
0.006023780638446834,4.438174583318436e-06,0.28613966929949874,True,3,
0.006028218813030152,7.467201245079263e-06,0.9124367997824745,True,3,
0.006035686014275231,7.0355648272770395e-06,1.008880065512609,False,3,
0.006035686014275231,3.5177824136385198e-06,0.32512314363167516,True,3,
0.00603920379668887,5.552486868227692e-06,0.5511704953505603,True,3,
0.006044756283557098,6.731115905112632e-06,0.5418865563085674,True,3,
0.006051487399462211,8.229536768625303e-06,0.5480833605316213,True,3,
0.0060597169362308365,1.0004481620621003e-05,0.5436911090844948,True,3,
0.006069721417851458,1.22112742369985e-05,0.5239162374016582,True,3,
0.006081932692088456,1.518352345960425e-05,0.47568656804964604,True,3,
0.00609711621554806,1.9813200300296025e-05,0.6508255090202862,True,3,
0.006116929415848356,2.2103693820194773e-05,0.8088403598660112,True,3,
0.006139033109668551,2.2119533255886584e-05,0.8086994753879556,True,3,
0.006161152642924437,2.2137312073624553e-05,0.8080429756923013,True,3,
0.006183289954998062,2.2164103382608182e-05,0.8073809486777355,True,3,
0.00620545405838067,2.2200023182642337e-05,0.8067139084892704,True,3,
0.0062276540815633125,2.224519233578947e-05,0.8060407115138076,True,3,
0.006249899273899102,2.229975982893064e-05,0.8053601644740236,True,3,
0.0062721990337280325,2.236390418726334e-05,0.8046710189628472,True,3,
0.006294562937915296,2.2437835120106236e-05,0.8037473673188921,True,3,
0.006317000773035402,2.2524941934372006e-05,0.8029980118095817,True,3,
0.006339525714969774,2.2622935357361346e-05,0.8160390868383478,True,3,
0.006362148650327135,2.253906953517183e-05,0.8341286220078412,True,3,
0.006384687719862307,2.221068644025369e-05,0.8290972315066699,True,3,
0.0064068984063025605,2.1953398355057692e-05,0.8261192582689391,True,3,
0.0064288518046576185,2.173816566589749e-05,0.8236972065094886,True,3,
0.006450589970323516,2.155666670780146e-05,0.8217289428619874,True,3,
0.006472146637031317,2.1402269307209236e-05,0.8201033635833495,True,3,
0.006493548906338527,2.1270026814838176e-05,0.8187429727786717,True,3,
0.006514818933153365,2.115615567711779e-05,0.8175912254244133,True,3,
0.006535975088830482,2.1057710590704684e-05,0.8166060578295183,True,3,
0.006557032799421187,2.0972362869473566e-05,0.8157556108858198,True,3,
0.0065780051622906606,2.0898246044666655e-05,0.8150153679627291,True,3,
0.006598903408335327,2.0833845947365226e-05,0.8143661934536758,True,3,
0.006619737254282693,2.0777920949319122e-05,0.8137929605894945,True,3,
0.006640515175232012,2.0729443090825913e-05,0.8132835734928956,True,3,
0.006661244618322838,2.068755395482122e-05,0.8128282586423747,True,3,
0.006681932172277659,2.0651531130835242e-05,0.812419043532214,True,3,
0.0067025837034084945,2.062076240600223e-05,0.8120493679010854,True,3,
0.006723204465814496,2.0594725673188633e-05,0.811713790083423,True,3,
0.006743799191487685,2.0572973125332274e-05,0.8114077626513936,True,3,
0.006764372164613017,2.0555118701589477e-05,0.8111274591635771,True,3,
0.006784927283314607,2.0540828027815845e-05,0.8108696390835528,True,3,
0.0068054681113424225,2.0529810289567075e-05,0.8106315414647635,True,3,
0.00682599792163199,2.0521811616904396e-05,0.8104108005721548,True,3,
0.0068465197332488945,2.051660966218813e-05,0.8102053784158276,True,3,
0.006867036342911082,2.0514009126591417e-05,0.8100135103546015,True,3,
0.006887550352037673,2.0513838047535493e-05,0.8098336609831351,True,3,
0.006908064190085209,2.0515944700183487e-05,0.8096644880827583,True,3,
0.006928580134785392,2.052019499836421e-05,0.809504813016582,True,3,
0.0069491003297837564,2.052647030384095e-05,0.8093535962527361,True,3,
0.006969626800087597,2.053466557176008e-05,0.8092099170039009,True,3,
0.006990161465659357,2.054468777461369e-05,0.8090729562564001,True,3,
0.0070107061534339715,2.055645455752162e-05,0.8089419824685612,True,3,
0.007031262607991493,2.056989308772526e-05,0.808816339541469,True,3,
0.007051832501079218,2.058493906694479e-05,0.8086954365886599,True,3,
0.007072417440146163,2.0601535881815154e-05,0.8085787392517684,True,3,
0.007093018976027978,2.061963387125447e-05,0.8084657622487537,True,3,
0.007113638609899232,2.0639189693930225e-05,0.8083560629611712,True,3,
0.007134277799593162,2.0660165781706656e-05,0.8082492359357988,True,3,
0.007154937965374869,2.0682529866741093e-05,0.8081449080740927,True,3,
0.00717562049524161,2.0706254572940813e-05,0.8080427344548001,True,3,
0.00719632674981455,2.0731317063313415e-05,0.8079423946969692,True,3,
0.007217058066877864,2.0757698736024107e-05,0.807843589723663,True,3,
0.007237815765613888,2.0785384963839603e-05,0.8077460389377136,True,3,
0.007258601150577727,2.0814364871555964e-05,0.8076494776754886,True,3,
0.007279415515449283,2.084463114777885e-05,0.8075536549614158,True,3,
0.007300260146597062,2.0876179887176103e-05,0.8074583314597719,True,3,
0.007321136326484238,2.0909010460691086e-05,0.807363277629907,True,3,
0.007342045336944929,2.0943125411159582e-05,0.8072682720535449,True,3,
0.007362988462356088,2.0978530372205977e-05,0.8071730998708504,True,3,
0.007383966992728294,2.1015234009141737e-05,0.8070775513302852,True,3,
0.007404982226737436,2.105324798055373e-05,0.8069814204735168,True,3,
0.00742603547471799,2.1092586919017318e-05,0.8068845038093577,True,3,
0.007447128061637007,2.1133268431298574e-05,0.8067865991364873,True,3,
0.0074682613300683055,2.1175313116359538e-05,0.8066875043134767,True,3,
0.007489436643184665,2.1218744602141188e-05,0.8065870161443632,True,3,
0.007510655387786806,2.1263589599936212e-05,0.8064849292145145,True,3,
0.007531918977386742,2.1309877977364834e-05,0.8063810347288196,True,3,
0.007553228855364107,2.135764285033586e-05,0.8062751193850469,True,3,
0.007574586498214443,2.1406920693987932e-05,0.8061669641665534,True,3,
0.007595993418908431,2.145775147419123e-05,0.8060563431184068,True,3,
0.007617451170382622,2.151017880041331e-05,0.8059430220995266,True,3,
0.0076389613491830355,2.1564250100919703e-05,0.8058267573750417,True,3,
0.007660525599283955,2.1620016823178114e-05,0.8057072942694331,True,3,
0.007682145616107134,2.1677534659492792e-05,0.8055843655756145,True,3,
0.007703823150766627,2.1736863802079185e-05,0.8054576899378239,True,3,
0.007725560014568706,2.179806922901572e-05,0.8053269700776597,True,3,
0.0077473580837977216,2.1861221024407418e-05,0.80519189083291,True,3,
0.007769219304822129,2.1926394736692304e-05,0.8050521170440984,True,3,
0.007791145699558822,2.1993671778760055e-05,0.8049072911902319,True,3,
0.007813139371337582,2.2063139875133183e-05,0.8047570308171889,True,3,
0.007835202511212716,2.2134893561159586e-05,0.8046009256442577,True,3,
0.007857337404773875,2.2209034741063887e-05,0.8044385343472779,True,3,
0.00787954643951494,2.228567331213231e-05,0.8041561610426843,True,3,
0.007901832112827072,2.236650222580265e-05,0.8038302919390582,True,3,
0.007924198615052874,2.245217392228229e-05,0.8036429159195544,True,3,
0.007946650788975156,2.254080110002727e-05,0.8034473216698912,True,3,
0.007969191590075184,2.263253249428003e-05,0.8032422557303965,True,3,
0.007991824122569463,2.2727537785210662e-05,0.8030269695454267,True,3,
0.008014551660354674,2.2826001017204605e-05,0.8028006450884172,True,3,
0.008037377661371877,2.2928122073749283e-05,0.8025623831281863,True,3,
0.008060305783445626,2.3034118392657928e-05,0.8023111926637625,True,3,
0.008083339901838285,2.3144226919002e-05,0.8020459785945272,True,3,
0.008106484128757287,2.3258706337003345e-05,0.8017655274976471,True,3,
0.00812974283509429,2.337783962741248e-05,0.8014684909894209,True,3,
0.008153120674721702,2.3501937008667425e-05,0.801153366291666,True,3,
0.00817662261173037,2.3631339330911454e-05,0.8008184733608917,True,3,
0.008200253951061281,2.3766422007915303e-05,0.800461927912296,True,3,
0.008224020373069196,2.3907599590079572e-05,0.8000816093922215,True,3,
0.008247927972659275,2.405533110621384e-05,0.7996751228390945,True,3,
0.008271983303765489,2.4210126331009903e-05,0.799239753131947,True,3,
0.008296193430096499,2.4372553174882375e-05,0.7987724099051553,True,3,
0.008320565983271381,2.4543246441210082e-05,0.798269560737069,True,3,
0.00834510922971259,2.4722918261567873e-05,0.7977271496849462,True,3,
0.008369832147974158,2.491237060284993e-05,0.7971404972109634,True,3,
0.008394744518577009,2.5112510352343254e-05,0.7965041764584319,True,3,
0.008419857028929351,2.5324367633863432e-05,0.7958118589659958,True,3,
0.008445181396563214,2.5549118209580957e-05,0.7950561208247957,True,3,
0.008470730514772795,2.5788111092266928e-05,0.7942281968843871,True,3,
0.008496518625865061,2.6042902867959343e-05,0.7933176659883084,True,3,
0.00852256152873302,2.6315300753086336e-05,0.7923120437565319,True,3,
0.008548876829486107,2.6607417148904186e-05,0.7911962497324179,True,3,
0.00857548424663501,2.6921739518879394e-05,0.7899519011472916,True,3,
0.00860240598615389,2.7261220971338187e-05,0.7885563642575916,True,3,
0.008629667207125227,2.762939923765624e-05,0.7869814604212122,True,3,
0.008657296606362884,2.8030555246370706e-05,0.7851916714490403,True,3,
0.008685327161609255,2.846992793718857e-05,0.7831416034504607,True,3,
0.008713797089546444,2.8954010618151294e-05,0.7807723266765253,True,3,
0.008742751100164595,2.9490968330713994e-05,0.7780059661967236,True,3,
0.00877224206849531,3.0091239582751503e-05,0.7747374879311922,True,3,
0.00880233330807806,3.0768427593753815e-05,0.7708218308452995,True,3,
0.008833101735671815,3.1540662320802735e-05,0.7660530035345139,True,3,
0.008864642397992617,3.2432760005752996e-05,0.7601286430377971,True,3,
0.00889707515799837,3.347980107631044e-05,0.7525867677356577,True,3,
0.008930554959074681,3.473338332330236e-05,0.7426856326833199,True,3,
0.008965288342397983,3.627330164697819e-05,0.7291569807493855,True,3,
0.009001561644044961,3.823130106566224e-05,0.7672888906315386,True,3,
0.009039792945110623,3.9280963541584475e-05,0.8089310872062456,True,3,
0.009079073908652207,3.930690769412338e-05,0.8078887580319889,True,3,
0.009118380816346331,3.935823422040903e-05,0.8068831142247428,True,3,
0.00915773905056674,3.94341788503867e-05,0.8058791290678191,True,3,
0.009197173229417127,3.95348738209923e-05,0.8048702361206017,True,3,
0.00923670810323812,3.9660659596994316e-05,0.8038498206387954,True,3,
0.009276368762835113,3.981209049090714e-05,0.8028110784840397,True,3,
0.00931618085332602,3.998994561343586e-05,0.8017468715130601,True,3,
0.009356170798939455,4.0195245538364194e-05,0.8006495688017625,True,3,
0.009396366044477819,4.0429275461151985e-05,0.7995108659103637,True,3,
0.00943679531993897,4.069361599439937e-05,0.9612565913896541,True,3,
0.00947748893593337,3.735503318721083e-05,0.9858074112250347,True,3,
0.009514843969120581,3.386067385021334e-05,0.9507358908971281,True,3,
0.009548704642970795,3.1254183775785716e-05,0.9304706774642124,True,3,
0.00957995882674658,2.9160792675196785e-05,0.9155284635582134,True,3,
0.009609119619421777,2.7428743244496356e-05,0.9042339573640419,True,3,
0.009636548362666274,2.5960198709535682e-05,0.8954150388119457,True,3,
0.009662508561375809,2.4690980115734133e-05,0.8883516181098841,True,3,
0.009687199541491543,2.3576991683020674e-05,0.8825753792252962,True,3,
0.009710776533174564,2.2586815052411522e-05,0.8777697708676264,True,3,
0.009733363348226975,2.1697374999488082e-05,0.8737136186855187,True,3,
0.009755060723226463,2.0891284909296595e-05,0.8702479560854781,True,3,
0.009775952008135759,2.015515560256676e-05,0.8672557115605493,True,3,
0.009796107163738325,1.947848074831007e-05,0.8646488257320158,True,3,
0.009815585644486636,1.8852880376312827e-05,0.8623598258187569,True,3,
0.00983443852486295,1.8271574088951e-05,0.8603361640261412,True,3,
0.0098527100989519,1.7729005850389762e-05,0.8585363209765287,True,3,
0.009870439104802288,1.7220571339382104e-05,0.8569270659197217,True,3,
0.00988765967614167,1.674241626745599e-05,0.8554814932237569,True,3,
0.009904402092409127,1.6291284787794116e-05,0.854177590697143,True,3,
0.00992069337719692,1.586440390163347e-05,0.8529971793610348,True,3,
0.009936557781098554,1.5459394156927954e-05,0.8519251171128268,True,3,
0.009952017175255483,1.5074199835786778e-05,0.8509486928694446,True,3,
0.00996709137509127,1.4707033782831177e-05,0.8500571601250363,True,3,
0.009981798408874101,1.4356333368949829e-05,0.8492413739816702,True,3,
0.009996154742243052,1.4020725020058875e-05,0.8484935058220984,True,3,
0.010010175467263112,1.3698995403160781e-05,0.8478068169905996,True,3,
0.010023874462666272,1.3390067836534101e-05,0.8471754777068308,True,3,
0.010037264530502805,1.3092982836463422e-05,0.8465944210311734,True,3,
0.01005035751333927,1.2806881966537804e-05,0.8460592242388691,True,3,
0.010063164395305808,1.2530994344062579e-05,0.8455660117616612,True,3,
0.01007569538964987,1.2264625300034013e-05,0.845111375338934,True,3,
0.010087960014949904,1.2007146795855391e-05,0.8446923078236728,True,3,
0.010099967161745759,1.1757989283027365e-05,0.844306148096035,True,3,
0.010111725151028787,1.1516634754463214e-05,0.8439505349594433,True,3,
0.01012324178578325,1.1282610785581895e-05,0.8436233682998528,True,3,
0.010134524396568832,1.1055485402331917e-05,0.8433227763294667,True,3,
0.010145579881971165,1.0834862642769922e-05,0.8430470877290447,True,3,
0.010156414744613934,1.0620378703876674e-05,0.8427948079457525,True,3,
0.01016703512331781,1.0411698583867722e-05,0.8425645989016957,True,3,
0.010177446821901678,1.0208513146146473e-05,0.8423552615971525,True,3,
0.010187655335047825,1.001053654329358e-05,0.8421657211328283,True,3,
0.010197665871591119,9.817503949784041e-06,0.8419950137568278,True,3,
0.010207483375540902,9.629169560531765e-06,0.8418422757133874,True,3,
0.010217112545101433,9.44530481866489e-06,0.8417067335059242,True,3,
0.010226557849920099,9.265696842321766e-06,0.8415876954862147,True,3,
0.01023582354676242,9.090147024165802e-06,0.8414845445196952,True,3,
0.010244913693786585,8.91846978160554e-06,0.8413967316077877,True,3,
0.010253832163568191,8.750491438756027e-06,0.8413237703198538,True,3,
0.010262582655006947,8.586049223998457e-06,0.841265231967472,True,3,
0.010271168704230945,8.42499036906409e-06,0.8412207413888747,True,3,
0.01027959369460001,8.267171297715542e-06,0.8411899732954933,True,3,
0.010287860865897724,8.112456893575348e-06,0.8411726491163043,True,3,
0.0102959733227913,7.960719838039207e-06,0.8411685342824431,True,3,
0.01030393404262934,7.811840010407939e-06,0.8411774358907503,True,3,
0.010311745882639748,7.665703943450106e-06,0.8411992007384714,True,3,
0.0103194115865832,7.522204328321845e-06,0.8412337136962587,True,3,
0.01032693379091152,7.381239563524875e-06,0.8412808963286008,True,3,
0.010334315030475045,7.24271334350725e-06,0.8413407058479271,True,3,
0.010341557743818551,7.106534282572396e-06,0.8414131343073374,True,3,
0.010348664278101124,6.972615570597954e-06,0.8414982080062984,True,3,
0.010355636893671721,6.840874657514599e-06,0.8415959871927062,True,3,
0.010362477768329235,6.7112329634614445e-06,0.8417065659346308,True,3,
0.010369189001292698,6.583615612354683e-06,0.8418300722487669,True,3,
0.010375772616905053,6.457951186494785e-06,0.841966668430367,True,3,
0.010382230568091549,6.334171500301158e-06,0.8421165516269803,True,3,
0.01038856473959185,6.212211391310854e-06,0.8422799546107128,True,3,
0.010394776950983162,6.0920085269543834e-06,0.8424571468105306,True,3,
0.010400868959510116,5.9735032255747455e-06,0.8426484355605574,True,3,
0.010406842462735691,5.856638290502107e-06,0.8428541676299104,True,3,
0.010412699101026194,5.741358855928701e-06,0.8430747309933176,True,3,
0.010418440459882123,5.627612243644989e-06,0.8433105569229361,True,3,
0.010424068072125769,5.515347829581738e-06,0.8435621223643329,True,3,
0.010429583419955351,5.404516919401119e-06,0.8438299526759832,True,3,
0.010434987936874753,5.295072632280146e-06,0.8441146247133935,True,3,
0.010440283009507032,5.1869697922689916e-06,0.8444167703643084,True,3,
0.010445469979299302,5.080164826447292e-06,0.8447370804952082,True,3,
0.010450550144125749,4.974615669424169e-06,0.845076309430885,True,3,
0.010455524759795174,4.870281673550724e-06,0.8454352799928658,True,3,
0.010460395041468725,4.767123524365825e-06,0.8458148891677383,True,3,
0.01046516216499309,4.665103160825295e-06,0.8462161144970143,True,3,
0.010469827268153915,4.564183699865349e-06,0.8466400212719438,True,3,
0.01047439145185378,4.4643293649101165e-06,0.8470877706541837,True,3,
0.01047885578121869,4.365505417925925e-06,0.8475606288350499,True,3,
0.010483221286636615,4.267678094687145e-06,0.8480599774017408,True,3,
0.010487488964731301,4.1708145428856335e-06,0.8485873250732987,True,3,
0.010491659779274187,4.0748827627653846e-06,0.8491443210148472,True,3,
0.010495734662036953,3.979851549968771e-06,0.8497327699880298,True,3,
0.010499714513586922,3.885690440255368e-06,0.8503546496276655,True,3,
0.010503600204027177,3.7923696557611074e-06,0.851012130151246,True,3,
0.010507392573682939,3.699860052550849e-06,0.8517075970001267,True,3,
0.01051109243373549,3.608133069013025e-06,0.8524436768084079,True,3,
0.010514700566804503,3.517160674859395e-06,0.8532232673783332,True,3,
0.010518217727479361,3.426915320285777e-06,0.8540495723378677,True,3,
0.010521644642799647,3.3373698849253933e-06,0.854926141370443,True,3,
0.010524982012684573,3.2484976261574486e-06,0.855856917110934,True,3,
0.01052823051031073,3.160272126240293e-06,0.8568462899706074,True,3,
0.010531390782436971,3.072667237776127e-06,0.8578991625758211,True,3,
0.010534463449674748,2.9856570268102995e-06,0.8590210257821522,True,3,
0.010537449106701558,2.8992157128652183e-06,0.8602180488239074,True,3,
0.010540348322414423,2.8133176049943618e-06,0.8614971867113868,True,3,
0.010543161640019418,2.7279370328617034e-06,0.8628663089171744,True,3,
0.01054588957705228,2.643048271566851e-06,0.7890370468962812,True,3,
0.010548532625323848,2.677928067093522e-06,0.7653193651394704,True,3,
0.01055121055339094,2.754990243775325e-06,0.766781047766829,True,3,
0.010553965543634716,2.8315673088128722e-06,0.768161667207665,True,3,
0.010556797110943528,2.9076563944418125e-06,0.7694735171810779,True,3,
0.01055970476733797,2.9832438515330476e-06,0.770721866394448,True,3,
0.010562688011189503,3.0583164684400163e-06,0.7719114575683722,True,3,
0.010565746327657943,3.1328614527957803e-06,0.7730465701446075,True,3,
0.010568879189110739,3.206866417889353e-06,0.7741310754849499,True,3,
0.010572086055528628,3.280319370372101e-06,0.7751684844111436,True,3,
0.010575366374899,3.3532086990191584e-06,0.7761619882675341,True,3,
0.01057871958359802,3.42552316437719e-06,0.7771144945274263,True,3,
0.010582145106762397,3.497251889121613e-06,0.7780286577605454,True,3,
0.01058564235865152,3.5683843489946953e-06,0.7789069066634723,True,3,
0.010589210743000513,3.638910364186433e-06,0.779751467692382,True,3,
0.0105928496533647,3.7088200911168966e-06,0.7805643858316896,True,3,
0.010596558473455817,3.778104014473933e-06,0.7813475428380421,True,3,
0.01060033657747029,3.846752939522137e-06,0.7821026733759733,True,3,
0.010604183330409812,3.914757984533081e-06,0.7828313792511724,True,3,
0.010608098088394345,3.982110573392986e-06,0.7835351420588068,True,3,
0.01061208019896774,4.048802428279404e-06,0.7842153344147599,True,3,
0.010616129001396019,4.114825562403325e-06,0.7848732299546651,True,3,
0.010620243826958422,4.180172272806107e-06,0.7855100122687987,True,3,
0.010624423999231228,4.244835133167077e-06,0.7861267828823338,True,3,
0.010628668834364394,4.308806986639783e-06,0.7867245684237257,True,3,
0.010632977641351035,4.372080938661457e-06,0.7873043270547585,True,3,
0.010637349722289696,4.4346503497478076e-06,0.787866954233597,True,3,
0.010641784372639443,4.496508828329989e-06,0.7884132879551614,True,3,
0.010646280881467773,4.5576502234961495e-06,0.7889441134369634,True,3,
0.010650838531691268,4.618068617769523e-06,0.7894601673882096,True,3,
0.010655456600309038,4.677758319829449e-06,0.7899621418544529,True,3,
0.010660134358628866,4.736713857244165e-06,0.7904506877245665,True,3,
0.01066487107248611,4.794929969160139e-06,0.7909264179020369,True,3,
0.01066966600245527,4.8524015989983575e-06,0.7913899102037144,True,3,
0.010674518404054268,4.90912388712132e-06,0.7918417099892312,True,3,
0.01067942752794139,4.9650921635138286e-06,0.7922823325720333,True,3,
0.010684392620104904,5.020301940446017e-06,0.7927122654160622,True,3,
0.01068941292204535,5.0747489051453014e-06,0.7931319701466577,True,3,
0.010694487670950496,5.128428912480134e-06,0.7935418843920637,True,3,
0.010699616099862976,5.181337977664474e-06,0.7939424234841319,True,3,
0.01070479743784064,5.233472268951563e-06,0.7943339820009577,True,3,
0.010710030910109592,5.284828100388471e-06,0.7947169352015884,True,3,
0.01071531573820998,5.335401924583137e-06,0.7950916403390657,True,3,
0.010720651140134563,5.3851903255172314e-06,0.7954584378840579,True,3,
0.01072603633046008,5.434190011365423e-06,0.7958176526201688,True,3,
0.010731470520471445,5.482397807444612e-06,0.7961695947216114,True,3,
0.01073695291827889,5.529810649069329e-06,0.7965145606587278,True,3,
0.010742482728927959,5.576425574641219e-06,0.7968528341330089,True,3,
0.0107480591545026,5.622239718634398e-06,0.7971846868631617,True,3,
0.010753681394221235,5.667250304772028e-06,0.7975103793694618,True,3,
